frequency,pdr
11,-52.0
12,-52.6
13,-53.4
14,-55.0
15,-66.0
16,-53.6
17,-61.9
18,-54.7
19,-58.0
20,-56.6
21,-57.2
22,-54.7
23,-55.0
24,-49.0
25,-62.1
26,-47.0
