frequency,pdr
11,-80.1818181818
12,-76.5
13,-76.1
14,-76.0
15,-73.4
16,-72.9
17,-70.4
18,-70.0
19,-70.0
20,-70.0
21,-69.8
22,-69.5
23,-68.6
24,-67.7
25,-67.7
26,-67.1
