frequency,pdr
11,-64.8
12,-67.0
13,-67.0
14,-65.0
15,-64.0
16,-65.0
17,-65.1
18,-66.9
19,-67.0
20,-66.4
21,-66.8
22,-67.0
23,-67.0
24,-67.0
25,-68.0
26,-70.0
