frequency,pdr
11,-64.0
12,-62.8
13,-61.9
14,-61.7
15,-62.9
16,-64.0
17,-65.0
18,-67.0
19,-69.3
20,-72.0
21,-75.2
22,-77.1
23,-79.0
24,-81.0
25,-81.7
26,-79.0
