frequency,pdr
11,-48.0
12,-47.9
13,-49.0
14,-52.0
15,-52.0
16,-49.0
17,-49.0
18,-51.0
19,-54.4
20,-69.3
21,-61.4
22,-55.0
23,-56.5
24,-58.0
25,-52.0
26,-49.2
