frequency,pdr
11,-58.0
12,-55.5
13,-58.0
14,-67.0
15,-72.4
16,-67.0
17,-61.1
18,-61.9
19,-67.0
20,-65.6
21,-67.0
22,-67.0
23,-64.0
24,-62.9
25,-67.0
26,-65.4
