frequency,pdr
11,-64.0
12,-76.3333333333
13,-58.2222222222
14,-56.9
15,-63.1
16,-66.4444444444
17,-62.0
18,-77.0
19,-62.1
20,-61.3
21,-55.0
22,-70.1
23,-70.4
24,-67.0
25,-67.0
26,-66.6
