frequency,pdr
11,-59.8
12,-55.3333333333
13,-57.6
14,-58.3
15,-61.0
16,-60.7
17,-55.3
18,-55.0
19,-55.0
20,-55.2
21,-61.7
22,-63.5
23,-57.8
24,-54.8
25,-57.0
26,-57.5
