frequency,pdr
11,-56.0
12,-62.9
13,-53.7
14,-51.0
15,-43.0
16,-47.7
17,-56.6
18,-58.0
19,-58.9
20,-51.5
21,-53.7272727273
22,-55.0
23,-60.6
24,-67.1
25,-60.4
26,-56.3636363636
