frequency,pdr
11,90.0
12,80.0
13,70.0
14,90.0
15,100.0
16,80.0
17,60.0
18,80.0
19,100.0
20,100.0
21,90.0
22,40.0
23,90.0
24,70.0
25,20.0
26,100.0
