frequency,pdr
11,-53.0
12,-52.2
13,-52.0
14,-52.0
15,-58.8
16,-62.9
17,-61.0
18,-64.0
19,-60.8
20,-56.5
21,-55.3
22,-52.5
23,-52.0
24,-52.1
25,-52.0
26,-54.9
