frequency,pdr
11,-54.1
12,-56.0
13,-55.0
14,-52.0
15,-49.0
16,-49.8
17,-52.0
18,-55.0
19,-60.6
20,-58.0
21,-55.0
22,-50.1
23,-49.0
24,-50.0
25,-55.0
26,-58.0
