frequency,avg_rssi
11,-55.1616766467
12,-54.0595238095
13,-55.1764705882
14,-54.8529411765
15,-55.8529411765
16,-55.7294117647
17,-55.8529411765
18,-56.7882352941
19,-58.6432748538
20,-56.2647058824
21,-55.5705882353
22,-56.0588235294
23,-54.0176470588
24,-52.3095238095
25,-53.7588235294
26,-55.0823529412
