frequency,avg_rssi
11,-57.6807228916
12,-56.5771812081
13,-56.5647058824
14,-55.7891566265
15,-56.1352941176
16,-55.1588235294
17,-55.0823529412
18,-55.5117647059
19,-56.5058823529
20,-58.7705882353
21,-58.0823529412
22,-57.3
23,-56.4970760234
24,-56.8070175439
25,-56.7573964497
26,-55.1352941176
