frequency,avg_rssi
11,-54.5470588235
12,-54.0958083832
13,-53.7411764706
14,-55.4529411765
15,-55.3801169591
16,-53.1705882353
17,-52.3235294118
18,-54.3313609467
19,-57.0176470588
20,-57.5882352941
21,-55.4352941176
22,-54.3588235294
23,-56.3235294118
24,-57.1829268293
25,-57.2411764706
26,-54.9647058824
