frequency,avg_rssi
11,-55.1058823529
12,-56.3764705882
13,-56.3705882353
14,-55.9352941176
15,-57.4529411765
16,-55.8647058824
17,-54.0235294118
18,-53.4411764706
19,-54.9529411765
20,-54.9235294118
21,-55.1520467836
22,-54.6488095238
23,-54.1705882353
24,-52.6882352941
25,-52.5941176471
26,-54.3823529412
