frequency,avg_rssi
11,-52.1647058824
12,-53.7607361963
13,-54.1860465116
14,-55.0294117647
15,-53.8411764706
16,-53.0882352941
17,-53.1352941176
18,-52.3
19,-54.1176470588
20,-56.1656804734
21,-55.9588235294
22,-53.4176470588
23,-55.0058823529
24,-54.2352941176
25,-53.4795321637
26,-52.5529411765
