frequency,avg_rssi
11,-55.1470588235
12,-55.994011976
13,-57.2470588235
14,-54.5764705882
15,-55.0411764706
16,-57.2125
17,-57.4529411765
18,-56.3176470588
19,-55.8647058824
20,-54.1941176471
21,-54.0705882353
22,-55.245398773
23,-56.8294117647
24,-55.8882352941
25,-56.3647058824
26,-57.1176470588
