frequency,pdr
11,-64.0
12,-63.375
13,-66.625
14,-65.0
15,-63.2
16,-63.8888888889
17,-64.2857142857
18,-67.0
19,-67.0
20,-67.0
21,-67.0
22,-72.4
23,-83.8
24,-67.0
25,-67.0
26,-70.9
