frequency,pdr
11,-57.8
12,-57.25
13,-55.0
14,-60.5
15,-61.0
16,-55.0
17,-55.0
18,-55.4285714286
19,-62.0
20,-62.0
21,-54.8
22,-50.8
23,-51.0
24,-53.6
25,-58.0
26,-67.0
