frequency,pdr
11,-79.0
12,-80.0
13,-82.5
14,-83.0
15,-81.6
16,-81.0
17,-82.0
18,-85.0
19,-87.2
20,-90.0
21,-90.7777777778
22,-90.5555555556
23,-90.3333333333
24,-90.2
25,-88.7
26,-85.0
