frequency,pdr
11,-55.0
12,-61.0
13,-62.75
14,-57.8
15,-67.0
16,-60.5
17,-55.0
18,-58.8
19,-76.5
20,-61.8
21,-65.0
22,-73.4
23,-63.0
24,-65.2
25,-61.7
26,-78.7
