frequency,pdr
11,-55.8
12,-56.4444444444
13,-61.2222222222
14,-55.1
15,-56.0
16,-63.7
17,-60.5
18,-67.5
19,-61.0
20,-64.1
21,-67.0
22,-68.7
23,-58.0
24,-63.0
25,-61.0
26,-58.1
