frequency,pdr
11,-59.2
12,-52.9
13,-49.0
14,-55.2
15,-68.4
16,-61.0
17,-61.0
18,-70.8
19,-54.0
20,-75.0
21,-62.0
22,-63.1
23,-68.6
24,-62.6666666667
25,-61.5
26,-70.7777777778
