frequency,pdr
11,-66.0
12,-64.0
13,-58.4
14,-64.3333333333
15,-72.5
16,-67.0
17,-67.0
18,-55.0
19,-55.0
20,-57.4
21,-58.0
22,-69.8
23,-72.3
24,-57.8
25,-57.8
26,-55.0
