frequency,pdr
11,-70.7
12,-71.6
13,-73.2
14,-75.7
15,-79.0
16,-84.9
17,-87.5
18,-91.0
19,-91.0
20,-86.8
21,-85.0
22,-90.2
23,-91.0
24,-91.0
25,-91.0
26,-91.0
