frequency,pdr
11,-49.8
12,-51.9
13,-56.2
14,-47.0
15,-54.8
16,-49.0
17,-50.7
18,-54.5
19,-64.2
20,-57.4
21,-59.8
22,-55.0
23,-58.0
24,-69.3
25,-61.0
26,-63.2
