frequency,pdr
11,-61.1
12,-48.6
13,-53.3
14,-61.6
15,-58.5
16,-49.0
17,-45.0
18,-50.0
19,-49.0
20,-46.4
21,-49.3
22,-55.2
23,-55.0
24,-55.0
25,-53.6666666667
26,-53.0
