frequency,pdr
11,-52.0
12,-55.0
13,-58.8888888889
14,-57.9
15,-55.0
16,-61.7
17,-59.6
18,-67.0
19,-55.2
20,-56.1
21,-52.8
22,-55.0
23,-49.1
24,-53.5
25,-60.2222222222
26,-55.0
