frequency,pdr
11,-58.0
12,-64.4
13,-65.9
14,-58.0
15,-59.4
16,-69.5
17,-66.5
18,-65.8
19,-55.6
20,-53.1
21,-53.3
22,-54.0
23,-65.4
24,-55.0
25,-61.0
26,-66.8
