frequency,pdr
11,-67.0
12,-55.0
13,-59.3
14,-52.5555555556
15,-59.9
16,-48.9
17,-52.4
18,-49.6
19,-52.0
20,-62.0
21,-52.0
22,-46.0
23,-54.0
24,-64.1
25,-66.0
26,-53.6
