frequency,pdr
11,-68.5555555556
12,-56.1
13,-60.3333333333
14,-54.4
15,-53.7
16,-60.3
17,-55.0
18,-61.0
19,-55.0
20,-49.0
21,-61.6
22,-54.8
23,-51.5
24,-55.0
25,-70.7
26,-58.0
