frequency,pdr
11,-55.4
12,-58.0
13,-52.1
14,-51.3
15,-48.2
16,-46.0
17,-43.0
18,-43.0
19,-44.1
20,-46.0
21,-48.9
22,-46.4
23,-46.0
24,-53.9
25,-61.0
26,-59.8
