frequency,pdr
11,-61.0
12,-65.8
13,-69.2
14,-64.4
15,-64.0
16,-64.0
17,-70.0
18,-68.0
19,-67.0
20,-62.0
21,-60.0
22,-59.0
23,-59.7
24,-63.0
25,-67.0
26,-67.0
