frequency,pdr
11,-71.0
12,-67.6
13,-65.125
14,-67.0
15,-69.9
16,-73.0
17,-67.5
18,-67.0
19,-68.0
20,-67.0
21,-66.4545454545
22,-66.3
23,-67.6
24,-67.1
25,-73.0
26,-78.2
