frequency,pdr
11,-49.0
12,-51.6
13,-52.125
14,-52.0
15,-51.6
16,-50.0
17,-49.2
18,-49.1428571429
19,-50.4
20,-54.6
21,-55.0
22,-53.9
23,-52.0
24,-52.0
25,-49.8
26,-49.9
