frequency,pdr
11,-73.0
12,-72.9
13,-73.0
14,-73.0
15,-73.0
16,-72.5
17,-71.3
18,-72.3
19,-73.0
20,-75.7
21,-75.3
22,-74.0
23,-74.0
24,-77.3
25,-79.0
26,-79.2
