frequency,pdr
11,-59.4
12,-55.1
13,-53.3333333333
14,-52.0
15,-55.0
16,-57.0
17,-52.0
18,-57.8
19,-64.0
20,-61.4
21,-65.7
22,-62.2
23,-55.2
24,-58.0
25,-63.0
26,-58.8
