frequency,pdr
11,-80.0
12,-83.0
13,-84.1
14,-82.0
15,-80.0
16,-80.0
17,-81.1
18,-82.0
19,-84.1
20,-87.0
21,-88.2
22,-87.5
23,-90.2222222222
24,-91.0
25,-91.0
26,-90.9
