frequency,pdr
11,-55.0
12,-55.9
13,-58.0
14,-59.9
15,-60.0
16,-60.3
17,-62.7
18,-64.0
19,-69.4
20,-79.0
21,-73.8
22,-65.0
23,-58.4
24,-54.7
25,-53.0
26,-52.0
