frequency,pdr
11,-89.1
12,-90.0
13,-91.0
14,-91.0
15,-90.2
16,-87.9
17,-89.0
18,-89.0
19,-89.8
20,-90.75
21,-91.0
22,-90.0
23,-91.0
24,-91.0
25,-91.0
26,-90.0
