frequency,pdr
11,-55.0
12,-50.5
13,-48.9
14,-56.7
15,-50.0
16,-53.3
17,-60.6
18,-56.0
19,-49.0
20,-53.4
21,-54.0
22,-55.0
23,-56.4
24,-52.0
25,-66.2222222222
26,-67.3333333333
