frequency,avg_rssi
11,-59.9075591985
12,-60.2654117647
13,-60.2195804196
14,-60.0434362934
15,-60.275307474
16,-60.9095387371
17,-61.2768539326
18,-60.947677041
19,-60.8049327354
20,-61.0125560538
21,-60.9789237668
22,-61.6633707865
23,-61.0143562135
24,-61.2699386503
25,-60.707398568
26,-61.4487236901
