frequency,avg_rssi
11,-54.0103837472
12,-53.7295120796
13,-54.3229869546
14,-54.3834383438
15,-54.2886792453
16,-54.5377019749
17,-54.85181859
18,-54.9731182796
19,-55.2805916629
20,-54.9236298293
21,-55.3007181329
22,-54.884442446
23,-55.4247191011
24,-55.3584229391
25,-55.6010781671
26,-55.5147982063
