frequency,avg_rssi
11,-55.5675553547
12,-54.8413063477
13,-55.2475200756
14,-56.280954525
15,-55.5789237668
16,-56.2777777778
17,-56.7229241877
18,-57.1104598738
19,-56.4619856887
20,-56.3658755038
21,-56.5714928058
22,-57.102644554
23,-56.9636858829
24,-57.1918422232
25,-56.6218637993
26,-57.0183691756
