frequency,avg_rssi
11,-54.8573991031
12,-55.2301480485
13,-54.6792364991
14,-55.2349676226
15,-55.4288272158
16,-55.483191394
17,-54.8233183857
18,-55.760197221
19,-56.1614349776
20,-55.9995513683
21,-56.334529148
22,-57.1961400359
23,-56.8956365272
24,-57.0129986553
25,-57.152284264
26,-57.8650224215
