frequency,avg_rssi
11,-55.1248872858
12,-55.4673112339
13,-55.1096774194
14,-55.937584194
15,-56.0587443946
16,-55.4632286996
17,-55.5477792732
18,-56.0484304933
19,-56.0278151638
20,-55.5872873769
21,-55.7587443946
22,-56.0462921348
23,-55.9623318386
24,-56.2487673689
25,-56.2747646795
26,-56.5101123596
