frequency,avg_rssi
11,-55.1699729486
12,-55.4794457275
13,-55.4678604224
14,-55.1830524345
15,-55.3
16,-56.2766338406
17,-56.321396598
18,-56.1470852018
19,-56.4552372426
20,-56.4714863044
21,-56.5515695067
22,-56.5630327501
23,-56.5625
24,-57.2808434275
25,-56.8780148423
26,-57.1633840645
