frequency,avg_rssi
11,-54.3219577907
12,-55.1377917415
13,-55.2196132597
14,-55.0592459605
15,-55.1581541219
16,-55.03632287
17,-55.448677723
18,-55.7928251121
19,-55.6853428956
20,-55.5134529148
21,-55.4399103139
22,-56.260908682
23,-56.2221723519
24,-56.4574074074
25,-56.2832810399
26,-56.9986535009
