frequency,avg_rssi
11,-59.9900136178
12,-60.3272075303
13,-59.9422987436
14,-59.7696806118
15,-60.0094831674
16,-60.0156950673
17,-60.0412556054
18,-60.2181328546
19,-60.4401076716
20,-60.4448924731
21,-61.0632003586
22,-61.0385823239
23,-60.7819650067
24,-61.6281993714
25,-61.2350406893
26,-61.9677130045
