frequency,avg_rssi
11,-54.9454709329
12,-54.3483249197
13,-55.5677772707
14,-55.0956014363
15,-54.8367713004
16,-54.2710870546
17,-55.649075327
18,-55.4187919463
19,-55.7427162707
20,-55.2847533632
21,-56.0981182796
22,-55.6089686099
23,-55.3285522187
24,-56.2188340807
25,-56.7985611511
26,-56.3484102105
