frequency,avg_rssi
11,-54.2237857467
12,-54.8311151905
13,-54.3022705771
14,-54.299103139
15,-54.4448430493
16,-55.1614349776
17,-55.446388515
18,-55.1784753363
19,-55.7237668161
20,-56.0192738682
21,-55.8143497758
22,-55.8539982031
23,-56.605298608
24,-56.1772559853
25,-56.4679228354
26,-56.5118887393
