frequency,avg_rssi
11,-55.5756756757
12,-55.4843462247
13,-55.309249885
14,-55.8498823529
15,-55.2477598566
16,-56.2053811659
17,-56.2214253698
18,-56.5441902198
19,-55.53632287
20,-56.4492818671
21,-55.6125560538
22,-56.2106210621
23,-56.2337371018
24,-56.6545209177
25,-56.7045352492
26,-57.1108120233
