frequency,avg_rssi
11,-55.922030825
12,-55.3014705882
13,-55.1462962963
14,-55.1201255043
15,-55.0098654709
16,-55.7531362007
17,-55.502478594
18,-55.9012567325
19,-55.9130044843
20,-56.2905829596
21,-56.1591928251
22,-56.2555205047
23,-56.6201620162
24,-56.6149708651
25,-57.2025997311
26,-57.4401613626
