frequency,avg_rssi
11,-55.0243243243
12,-55.1085201794
13,-54.3576388889
14,-54.9797843666
15,-55.0551569507
16,-55.3073751718
17,-55.232568601
18,-55.3285522187
19,-55.7669206634
20,-55.6686098655
21,-55.8730372364
22,-56.5946188341
23,-56.1130198915
24,-56.4041218638
25,-56.4720107479
26,-57.1376681614
