frequency,avg_rssi
11,-53.9571879225
12,-54.4704805492
13,-54.6634259259
14,-54.599103139
15,-54.0524193548
16,-54.2288021534
17,-54.6269058296
18,-54.799461642
19,-54.9523381295
20,-55.1502242152
21,-55.1193360251
22,-55.412371134
23,-54.7352808989
24,-55.1505376344
25,-55.7146077547
26,-55.3429084381
