frequency,avg_rssi
11,-54.8392776524
12,-55.5320771646
13,-55.6006275213
14,-54.9928154468
15,-55.2190860215
16,-55.1285266458
17,-54.9439461883
18,-55.3107623318
19,-56.2522441652
20,-55.2218735993
21,-56.1541573034
22,-55.3313927452
23,-55.5368373765
24,-55.9958582605
25,-56.6423128642
26,-57.2384580905
