frequency,avg_rssi
11,-54.4019828752
12,-54.4146226415
13,-54.5459847465
14,-54.7690241719
15,-54.6206278027
16,-55.4295964126
17,-55.1255605381
18,-55.7550380654
19,-55.7523553163
20,-55.8831985624
21,-55.568161435
22,-55.5643209323
23,-56.3511450382
24,-55.1903269145
25,-55.412371134
26,-55.967264574
