frequency,avg_rssi
11,-54.378658262
12,-54.6869955157
13,-54.5921605226
14,-54.755495738
15,-55.0544345378
16,-55.4112107623
17,-55.6058295964
18,-55.7914798206
19,-55.6558995065
20,-55.0946188341
21,-55.0793721973
22,-55.4139784946
23,-55.4218328841
24,-56.3121621622
25,-56.064516129
26,-55.7811659193
