frequency,avg_rssi
11,-55.5119423164
12,-55.5828729282
13,-55.0018492834
14,-56.3745519713
15,-56.2236665173
16,-56.4577656676
17,-57.0964991023
18,-56.6978933214
19,-56.3829596413
20,-56.6398210291
21,-56.6161797753
22,-56.8933213805
23,-56.2403240324
24,-56.1615419917
25,-56.9479820628
26,-57.5212909009
