frequency,avg_rssi
11,-55.0568335589
12,-55.3626728111
13,-54.7737535278
14,-55.216374269
15,-55.2619854722
16,-54.9556053812
17,-54.8835125448
18,-55.0174887892
19,-55.565470852
20,-55.3352730528
21,-55.6275212909
22,-55.86367713
23,-55.5941704036
24,-56.061037173
25,-56.65129812
26,-56.8537460745
