frequency,avg_rssi
11,-54.9657194407
12,-55.6475710357
13,-55.3011049724
14,-55.6379542396
15,-55.4843049327
16,-56.0753363229
17,-55.3533632287
18,-55.3228275552
19,-55.5869955157
20,-55.8570786517
21,-56.1088222123
22,-55.7948833034
23,-56.345045045
24,-56.3506734789
25,-56.2695067265
26,-56.8914798206
