frequency,avg_rssi
11,-55.1546811398
12,-55.787037037
13,-55.1141279337
14,-55.3176100629
15,-55.6333034111
16,-55.8221919054
17,-55.8189964158
18,-55.8121918422
19,-55.900990099
20,-56.0544309492
21,-56.2117541498
22,-56.4076404494
23,-56.3914798206
24,-56.7322869955
25,-56.5004484305
26,-56.8448043185
