frequency,avg_rssi
11,-54.4374717833
12,-54.5923392613
13,-54.6130790191
14,-54.8302649304
15,-55.0053691275
16,-54.496148618
17,-54.5812807882
18,-55.2621184919
19,-54.7278026906
20,-55.4448430493
21,-55.7035874439
22,-55.310623039
23,-56.105734767
24,-55.1365875504
25,-55.3714670256
26,-55.5049327354
